id,kind,title,release,rating,cast,cast_id,genres,duration,budget,worldwide_gross,summary,cover_url
117381,movie,Primal Fear,1996 (Roman,7.7,"Richard Gere(Martin Vail), Laura Linney(Janet Venable), John Mahoney(Shaughnessy), Alfre Woodard(Shoat), Frances McDormand(Molly)","0000152, 0001473, 0001498, 0005569, 0000531","Crime, Drama, Mystery, Thriller",129,"$30,000,000 (estimated)","$102,616,183","When a young man, Aaron, is charged with the horrific murder of Archbishop Rushman, hot-shot Chicago lawyer Martin Vail takes on his defense at no charge. Aaron was a homeless street kid before he was taken in by the Archbishop. He's shy and speaks with a stammer. Vail is convinced that Aaron is innocent but after discovering a video that shows Aaron may have had good reason to want the Archbishop dead, he begins to question that conclusion. When Aaron lashes out at the psychologist examining him another personality, Roy, is revealed. With the trial already underway, Vail cannot change Aaron plea and so has to find a way to introduce his client's condition. Aaron has something of a surprise for him as well.",https://m.media-amazon.com/images/M/MV5BZTM2NWI2OGYtYWNhMi00ZTlmLTg2ZTAtMmI5NWRjODA5YTE1XkEyXkFqcGdeQXVyODE2OTYwNTg@.jpg
116477,movie,Hamlet,25-Dec-96,7.7,"Riz Abbasi(Attendant to Claudius), Richard Attenborough(English Ambassador), David Blair(Attendant to Claudius), Brian Blessed(Ghost of Hamlet's Father), Kenneth Branagh(Hamlet)","0007825, 0000277, 0086225, 0000306, 0000110",Drama,242,"$18,000,000 (estimated)",NA,"Hamlet (Sir Kenneth Branagh), son of the King of Denmark (Brian Blessed), is summoned home for his father's funeral and his mother Gertrude's (Julie Christie's) wedding to his uncle Claudius (Sir Derek Jacobi). In a supernatural episode, he discovers that his uncle, who he hates anyway, murdered his father. In an incredibly convoluted plot, the most complicated and most interesting in all literature, he manages to (impossible to put this in exact order) feign (or perhaps not to feign) madness, murder the ""Prime Minister"", love and then unlove an innocent who he drives to madness, plot and then unplot against the uncle, direct a play within a play, successfully conspire against the lives of two well-meaning friends, and finally take his revenge on the uncle, but only at the cost of almost every life on-stage, including his own and his mother's.",https://m.media-amazon.com/images/M/MV5BM2U5OWM5NWQtZDYwZS00NmI3LTk4NDktNzcwZjYzNmEzYWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
113670,movie,A Little Princess,19-May-95,7.7,"Liesel Matthews(Sara Crewe), Eleanor Bron(Miss Minchin), Liam Cunningham(Capt. Crewe / Prince Rama), Rusty Schwimmer(Amelia Minchin), Arthur Malet(Charles Randolph)","0560093, 0111376, 0192377, 0005404, 0539395","Drama, Family, Fantasy",97,"$17,000,000 (estimated)",NA,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth. Sara's belief that ""every girl's a princess"" is tested to the limit, however, when word comes that her father was killed in action and his estate has been seized by the British government.",https://m.media-amazon.com/images/M/MV5BZDQzMGE5ODYtZDdiNC00MzZjLTg2NjAtZTk0ODlkYmY4MTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
110877,movie,Il Postino,22-Sep-94,7.7,"Philippe Noiret(Pablo Neruda), Massimo Troisi(Mario Ruoppolo), Maria Grazia Cucinotta(Beatrice Russo), Renato Scarpa(Telegrapher), Linda Moretti(Donna Rosa)","0634159, 0873385, 0002029, 0769237, 0604323","Biography, Comedy, Drama, Romance",108,"$3,000,000 (estimated)","$54,900,000","Pablo Neruda, the famous Chilean poet, is exiled to a small island for political reasons. On the island, the unemployed son of a poor fisherman is hired as an extra postman due to the huge increase in mail that this causes. Il Postino is to hand-deliver the celebrity's mail to him. Though poorly educated, the postman learns to love poetry and eventually befriends Neruda. Struggling to grow and express himself more fully, he suddenly falls in love and needs Neruda's help and guidance more than ever.",https://m.media-amazon.com/images/M/MV5BZmVhNWIzOTMtYmVlZC00ZDVmLWIyODEtODEzOTAxYjAwMzVlXkEyXkFqcGdeQXVyMzIwNDY4NDI@.jpg
109445,movie,Clerks,09-Nov-94,7.7,"Brian O'Halloran(Dante Hicks), Jeff Anderson(Randal Graves), Marilyn Ghigliotti(Veronica), Lisa Spoonauer(Caitlin Bree), Jason Mewes(Jay)","0641168, 0026879, 0003870, 0819412, 0582939",Comedy,92,"$27,575 (estimated)",NA,Dante Hicks is not having a good day. He clerks in a small convenience store and is told to come into work on his day off. Dante thinks life is a series of down endings and this day proves to be no different. He reads in the newspaper that his ex-girlfriend Caitlin is getting married. His present girlfriend reveals to have somewhat more experience with sex that he thought. His principal concerns are the hockey game he has that afternoon and the wake for a friend who died. His buddy Randal Graves works as a clerk in the video store next door and he hates his job as much as Dante hates his.,https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
108122,movie,Short Cuts,01-Oct-93,7.7,"Andie MacDowell(Ann Finnigan), Bruce Davison(Howard Finnigan), Jack Lemmon(Paul Finnigan), Zane Cassidy(Casey Finnigan), Julianne Moore(Marian Wyman)","0000510, 0001117, 0000493, 0144258, 0000194","Comedy, Drama",188,NA,NA,"While helicopters overhead spray against a Medfly infestation a group of Los Angeles lives intersect, some casually, some to more lasting effect. Whilst they go out to concerts and jazz clubs and even have their pools cleaned, they also lie, drink, and cheat. Death itself seems never to be far away, even on a fishing trip.",https://m.media-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg
107818,movie,Philadelphia,1994 (Peru),7.7,"Tom Hanks(Andrew Beckett), Denzel Washington(Joe Miller), Roberta Maxwell(Judge Tate), Buzz Kilman('Crutches'), Karen Finley(Dr. Gillman)","0000158, 0000243, 0561809, 0453248, 0278052",Drama,125,"$26,000,000 (estimated)",NA,"Fearing it would compromise his career, lawyer Andrew Beckett hides his homosexuality and HIV status at a powerful Philadelphia law firm. But his secret is exposed when a colleague spots the illness's telltale lesions. Fired shortly afterwards, Beckett resolves to sue for discrimination, teaming up with Joe Miller (Denzel Washington), the only lawyer willing to help. In court, they face one of his ex-employers top litigators, Belinda Conine.",https://m.media-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@.jpg
104940,movie,The Muppet Christmas Carol,11-Dec-92,7.7,"Michael Caine(Scrooge), Dave Goelz(The Great Gonzo as Charles Dickens / Robert Marley / Dr. Bunsen Honeydew / Betina Cratchit / Rat / Zoot), The Great Gonzo(Charles Dickens), Steve Whitmire(Kermit the Frog as Bob Cratchit / Rizzo the Rat / Beaker / Bean Bunny / Belinda Cratchit / Beetle / Lips / Pig Gentleman), Jerry Nelson(Tiny Tim Cratchit / Jacob Marley / Ghost of Christmas Present / Lew Zealand / Ma Bear / Mouse / Mr. Applegate / Penguin / Pig Gentleman / Pops / Rat)","0000323, 0324397, 11251150, 0926209, 0625456","Comedy, Drama, Family, Fantasy, Musical",85,"$12,000,000 (estimated)",NA,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and future.",https://m.media-amazon.com/images/M/MV5BN2Y0NWRkNWItZWEwNi00MDNlLWJmZDYtNTkwYzI5Nzg4MjVjXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
104797,movie,Malcolm X,18-Nov-92,7.7,"Denzel Washington(Malcolm X), Angela Bassett(Betty Shabazz), Albert Hall(Baines), Al Freeman Jr.(Elijah Muhammad), Delroy Lindo(West Indian Archie)","0000243, 0000291, 0355278, 0293272, 0005148","Biography, Drama, History",202,"$33,000,000 (estimated)",NA,"Biograpical epic of Malcolm X, the legendary African American leader. Born Malcolm Little, his father (a Garveyite Baptist minister) was killed by the Ku Klux Klan. Malcolm became a gangster, and while in jail discovered the Nation of Islam writings of Elijah Muhammad. He preaches the teachings when let out of jail, but later on goes on a pilgrimage to the city of Mecca, there he converts to the original Islamic religion and becomes a Sunni Muslim and changes his name to El-Hajj Malik Al-Shabazz. He is assassinated on February 21, 1965 and dies a Muslim martyr.",https://m.media-amazon.com/images/M/MV5BZDkzOTFmMTUtMmI2OS00MDE4LTg5YTUtODMwNDMzNmI5OGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
104691,movie,The Last of the Mohicans,1992 (Roman,7.7,"Daniel Day-Lewis(Hawkeye), Madeleine Stowe(Cora Munro), Russell Means(Chingachgook), Eric Schweig(Uncas), Jodhi May(Alice Munro)","0000358, 0000656, 0575184, 0777760, 0562003","Action, Adventure, Drama, Romance, War",112,"$40,000,000 (estimated)",NA,"The last members of a dying Native American tribe, the Mohicans -- Uncas, his father Chingachgook, and his adopted half-white brother Hawkeye -- live in peace alongside British colonists. But when the daughters of a British colonel are kidnapped by a traitorous scout, Hawkeye and Uncas must rescue them in the crossfire of a gruesome military conflict of which they wanted no part: the French and Indian War.",https://m.media-amazon.com/images/M/MV5BZDNiYmRkNDYtOWU1NC00NmMxLWFkNmUtMGI5NTJjOTJmYTM5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg
104652,movie,Porco Rosso,18-Jul-92,7.7,"Shûichirô Moriyama(Kurenai no Buta), Tokiko Katô(Jina-sama), Bunshi Katsura Vi(Pikkoro-oyaji), Tsunehiko Kamijô(Manmayuto no shachô), Akemi Okamura(Fio Pikkoro)","0605797, 0441401, 1185314, 0436639, 0645500","Animation, Adventure, Comedy, Fantasy, Romance",94,NA,"$34,573,719","In Early 1930's era Italy air pirates, bounty hunters and high fliers of all sorts rule the skies. The most cunning and skilled of these pilots is Porco Rosso. A former Ace, he now makes a living flying contract jobs, such as rescuing those kidnapped by air pirates. Donald Curtis, Porco's rival in the air and in catching the affections of women, provides a constant challenge to the hero, culminating in a hilarious, action packed finale.",https://m.media-amazon.com/images/M/MV5BZjVkYmFkZWQtZmNjYy00NmFhLTliMWYtNThlOTUxNjg5ODdhXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
104348,movie,Glengarry Glen Ross,15-Sep-92,7.7,"Al Pacino(Ricky Roma), Jack Lemmon(Shelley Levene), Alec Baldwin(Blake), Alan Arkin(George Aaronow), Ed Harris(Dave Moss)","0000199, 0000493, 0000285, 0000273, 0000438","Crime, Drama, Mystery",100,"$12,500,000 (estimated)",NA,"The real story behind the world of sales. This is a realistic portrayal of what it is to try making a life in high pressure sales with all its highs and lows; promises of fortunes and deliveries of dross. Red-leads and dead-leads are to blame for life's outcomes. Living with ""Objection, Rebuttal, Close"".",https://m.media-amazon.com/images/M/MV5BNTYzN2MxODMtMDBhOC00Y2M0LTgzMTItMzQ4NDIyYWIwMDEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc1NTQxODI@.jpg
104257,movie,A Few Good Men,11-Dec-92,7.7,"Tom Cruise(Lt. Daniel Kaffee), Jack Nicholson(Col. Nathan R. Jessep), Demi Moore(Lt. Cdr. JoAnne Galloway), Kevin Bacon(Capt. Jack Ross), Kiefer Sutherland(2nd. Lt. Jonathan Kendrick)","0000129, 0000197, 0000193, 0000102, 0000662","Drama, Thriller",138,"$40,000,000 (estimated)","$243,240,178","In this dramatic courtroom thriller, LT Daniel Kaffee, a Navy lawyer who has never seen the inside of the courtroom, defends two stubborn Marines who have been accused of murdering a colleague. Kaffee is known as being lazy and had arranged for a plea bargain. Downey's Aunt Ginny appoints Cmdr. Galloway to represent him. Also on the legal staff is LTJG Sam Weinberg. The team rounds up many facts and Kaffee is discovering that he is really cut out for trial work. The defense is originally based upon the fact that PFC Santiago, the victim, was given a ""CODE RED"". Santiago was basically a screw-up. At Gitmo, screw-ups aren't tolerated. Especially by Col. Nathan Jessup. In Cuba, Jessup and two senior officers try to give all the help they can, but Kaffee knows something's fishy. In the conclusion of the film, the fireworks are set off by a confrontation between Jessup and Kaffee.",https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg
101921,movie,Fried Green Tomatoes,24-Jan-92,7.7,"Kathy Bates(Evelyn Couch), Mary Stuart Masterson(Idgie Threadgoode), Mary-Louise Parker(Ruth Jamison), Jessica Tandy(Ninny Threadgoode), Cicely Tyson(Sipsey)","0000870, 0000524, 0000571, 0001788, 0001807",Drama,130,"$11,000,000 (estimated)","$119,418,501","Evelyn Couch is having trouble in her marriage, and no one seems to take her seriously. While in a nursing home visiting relatives, she meets Ninny Threadgoode, an outgoing old woman, who tells her the story of Idgie Threadgoode, a young woman in 1920's Alabama. Through Idgie's inspiring life, Evelyn learns to be more assertive and builds a lasting friendship of her own with Ninny.",https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
101507,movie,Boyz n the Hood,12-Jul-91,7.7,"Hudhail Al-Amir(S.A.T. Man), Lloyd Avery II(Knucklehead #2), Angela Bassett(Reva Styles), Miya McGhee(Female Club Member), Lexie Bigham(Mad Dog)","0015677, 0042998, 0000291, 0068406, 0081880","Crime, Drama",112,"$6,500,000 (estimated)",NA,"Writer and Director John Singleton's portrayal of social problems in inner-city Los Angeles, California takes the form of a tale of three friends growing up together in the ""hood"". Half-brothers Doughboy (Ice Cube) and Ricky Baker (Morris Chestnut) are foils for each other's personality, presenting very different approaches to the tough lives they face. Ricky is the ""All-American"" athlete, looking to win a football scholarship to USC and seeks salvation through sports, while Doughboy succumbs to the violence, alcohol, and crime surrounding him in his environment, but maintains a strong sense of pride and code of honor. Between these two is their friend Tre Styles (Cuba Gooding, Jr.), who is lucky to have a father, Furious Styles (Laurence Fishburne), to teach him to have the strength of character to do what is right and to always take responsibility for his actions.",https://m.media-amazon.com/images/M/MV5BZmRjNDI5NTgtOTIwMC00MzJhLWI4ZTYtMmU0ZTE3ZmRkZDNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
101410,movie,Barton Fink,21-Aug-91,7.7,"John Turturro(Barton Fink), John Goodman(Charlie Meadows), Judy Davis(Audrey Taylor), Michael Lerner(Jack Lipnick), John Mahoney(W.P. Mayhew)","0001806, 0000422, 0001114, 0503627, 0001498","Comedy, Drama, Thriller",116,"$9,000,000 (estimated)",NA,"In 1941, New York intellectual playwright Barton Fink comes to Hollywood to write a Wallace Beery wrestling picture. Staying in the eerie Hotel Earle, Barton develops severe writer's block. His neighbor, jovial insurance salesman Charlie Meadows, tries to help, but Barton continues to struggle as a bizarre sequence of events distracts him even further from his task.",https://m.media-amazon.com/images/M/MV5BMTgxMDMxMTctNDY0Zi00ZmNlLWFlYmQtODA2YjY4MDk4MjU1XkEyXkFqcGdeQXVyNTc1NTQxODI@.jpg
96438,movie,Who Framed Roger Rabbit,22-Jun-88,7.7,"Bob Hoskins(Eddie Valiant), Christopher Lloyd(Judge Doom), Joanna Cassidy(Dolores), Charles Fleischer(Roger Rabbit / Benny the Cab / Greasy / Psycho), Stubby Kaye(Marvin Acme)","0001364, 0000502, 0001026, 0281486, 0443401","Animation, Adventure, Comedy, Crime, Family, Fantasy, Mystery",104,"$70,000,000 (estimated)","$349,200,000","'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect. Groundbreaking interaction between the live and animated characters, and lots of references to classic animation.",https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
96163,movie,The Vanishing,27-Oct-88,7.7,"Bernard-Pierre Donnadieu(Raymond Lemorne), Gene Bervoets(Rex Hofman), Johanna ter Steege(Saskia Wagter), Gwen Eckhaus(Lieneke), Bernadette Le Saché(Simone Lemorne)","0232627, 0078517, 0824373, 0248680, 0494613","Mystery, Thriller",107,NA,NA,"Rex and Saskia are on holiday, a young couple in love. They stop at a busy service station and Saskia disappears. Rex dedicates the next three years trying to find her. Then he receives some postcards from her abductor, who promises to reveal what has happened to Saskia. The abductor, Raymond Lemorne, is a chilling character to whom Rex is drawn by his intense desire to learn the truth behind his lovers disappearance. The truth is more sinister than he dared imagine.",https://m.media-amazon.com/images/M/MV5BNDcwMTYzMjctN2M2Yy00ZDcxLWJhNTEtMGNhYzEwYzc2NDE4XkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg
94336,movie,Withnail & I,19-Jun-87,7.7,"Richard E. Grant(Withnail), Paul McGann(... & I), Richard Griffiths(Monty), Ralph Brown(Danny), Michael Elphick(Jake)","0001290, 0001524, 0341743, 0114460, 0255573","Comedy, Drama",107,NA,NA,"London, 1969 - two 'resting' (unemployed and unemployable) actors, Withnail and Marwood, fed up with damp, cold, piles of washing-up, mad drug dealers and psychotic Irishmen, decide to leave their squalid Camden flat for an idyllic holiday in the countryside, courtesy of Withnail's uncle Monty's country cottage. But when they get there, it rains non-stop, there's no food, and their basic survival skills turn out to be somewhat limited. Matters are not helped by the arrival of Uncle Monty, who shows an uncomfortably keen interest in Marwood...",https://m.media-amazon.com/images/M/MV5BYjE3ODY5OWEtZmE0Mi00MjUxLTg5MmUtZmFkMzM1N2VjMmU5XkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg
93389,movie,The Last Emperor,19-May-88,7.7,"John Lone(Pu Yi - Adult), Joan Chen(Wan Jung), Peter O'Toole(Reginald 'R. J.' Johnston), Ruocheng Ying(The Governor), Victor Wong(Chen Pao Shen)","0518821, 0001040, 0000564, 0948078, 0939378","Biography, Drama, History",163,"GBP23,000,000 (estimated)",NA,"This sweeping account of the life of Pu-Yi, the last emperor of China, follows the leader's tumultuous reign. After being captured by the Red Army as a war criminal in 1950, Pu-Yi recalls his childhood from prison. He remembers his lavish youth in the Forbidden City, where he was afforded every luxury but unfortunately sheltered from the outside world and complex political situation surrounding him. As revolution sweeps through China, the world Pu-Yi knew is dramatically upended.",https://m.media-amazon.com/images/M/MV5BZTk0NDU4YmItOTk0ZS00ODc2LTkwNGItNWI5MDJkNTJiYWMxXkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg
92965,movie,Empire of the Sun,25-Dec-87,7.7,"Christian Bale(Jim), John Malkovich(Basie), Miranda Richardson(Mrs. Victor), Nigel Havers(Dr. Rawlins), Joe Pantoliano(Frank Demarest)","0000288, 0000518, 0001669, 0369814, 0001592","Action, Drama, History, War",153,"$35,000,000 (estimated)",NA,"Based on J. G. Ballard's autobiographical novel, tells the story of a boy, James Graham, whose privileged life is upturned by the Japanese invasion of Shanghai, December 8, 1941. Separated from his parents, he is eventually captured, and taken to Soo Chow confinement camp, next to a captured Chinese airfield. Amidst the sickness and food shortages in the camp, Jim attempts to reconstruct his former life, all the while bringing spirit and dignity to those around him.",https://m.media-amazon.com/images/M/MV5BMmQwNzczZDItNmI0OS00MjRmLTliYWItZWIyMjk1MTU4ZTQ4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
91605,movie,The Name of the Rose,24-Sep-86,7.7,"Sean Connery(William von Baskerville), Christian Slater(Adso von Melk), Helmut Qualtinger(Remigio de Varagine), Elya Baskin(Severinus), Michael Lonsdale(Der Abt)","0000125, 0000225, 0702818, 0059946, 0003909","Crime, Drama, Mystery, Thriller",130,"ITL30,000,000,000 (estimated)","$77,200,000","14. century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence which is considerable.",https://m.media-amazon.com/images/M/MV5BZjEyZTdhNDMtMWFkMS00ZmRjLWEyNmEtZDU3MWFkNDEzMDYwXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
